age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income,education_age_ratio,work_age_ratio,dataset_split
43,0,172364,2,9,5,1,1,4,0,0,0,48,38,0,0.2093023255813953,58.04651162790697,train
52,3,138611,2,9,2,3,0,4,1,7688,0,55,38,1,0.173076923076923,55.0,train
35,0,139647,1,10,0,1,1,4,0,0,0,40,38,1,0.2857142857142857,59.42857142857143,train
46,0,164427,2,9,0,1,3,4,0,0,0,45,38,0,0.1956521739130435,50.869565217391305,train
58,0,205235,2,9,2,4,0,4,1,0,0,60,38,1,0.1551724137931034,53.793103448275865,train
46,3,192779,2,15,2,1,0,4,1,15024,0,60,38,1,0.3260869565217391,67.82608695652173,train
40,0,163434,2,9,4,4,1,4,1,0,0,50,38,0,0.225,65.0,train
25,0,264055,1,13,4,1,3,4,1,0,0,40,38,0,0.52,83.2,train
22,0,336215,0,12,4,1,1,4,0,0,0,25,38,0,0.5454545454545454,59.09090909090909,test
33,2,78307,1,13,2,1,0,4,1,0,0,40,38,0,0.3939393939393939,63.03030303030303,train
49,2,233059,0,11,2,4,0,4,1,0,0,40,38,0,0.2244897959183673,42.44897959183673,test
62,0,91433,4,6,0,1,4,4,0,0,0,40,38,0,0.0967741935483871,33.54838709677419,validation
56,2,157525,1,10,0,2,1,2,1,0,0,48,38,0,0.1785714285714285,44.57142857142857,train
24,0,86065,2,9,4,4,4,4,0,0,0,40,25,0,0.375,86.66666666666667,validation
42,0,22831,2,9,4,0,1,4,0,0,0,40,38,0,0.2142857142857142,49.523809523809526,train
41,0,180181,2,14,0,1,4,4,0,0,0,40,38,0,0.3414634146341463,50.73170731707317,train
23,0,212617,1,13,4,0,1,4,1,0,0,66,6,0,0.5652173913043478,149.2173913043478,train
35,0,336793,1,13,4,1,2,4,1,0,0,40,38,0,0.3714285714285714,59.42857142857143,validation
22,0,283969,2,9,4,4,3,4,1,0,0,40,25,0,0.4090909090909091,94.54545454545456,train
32,3,35595,2,9,2,4,0,4,1,0,0,50,38,0,0.28125,81.25,validation
25,0,410240,2,9,4,4,3,4,1,0,0,40,38,0,0.36,83.2,train
66,0,178120,4,3,0,3,1,2,0,0,0,15,38,0,0.0454545454545454,11.818181818181818,train
26,2,294400,2,9,2,2,0,4,1,0,0,38,38,0,0.3461538461538461,76.0,train
46,0,65353,1,10,0,4,3,4,1,3325,0,55,38,0,0.217391304347826,62.17391304347826,train
55,0,189719,1,13,2,1,0,4,1,0,0,45,38,1,0.2363636363636363,42.54545454545455,train
24,0,23438,2,9,2,4,0,4,1,0,0,40,38,0,0.375,86.66666666666667,train
25,0,178037,2,9,4,3,4,4,1,0,0,40,38,0,0.36,83.2,train
22,0,109815,1,10,4,1,1,4,0,0,0,40,38,0,0.4545454545454545,94.54545454545456,train
31,0,197860,2,9,4,0,1,4,1,0,0,40,38,0,0.2903225806451613,67.09677419354838,train
30,0,271933,2,9,0,1,1,4,0,0,0,40,38,0,0.3,69.33333333333333,train
54,0,141663,2,9,4,0,1,4,1,0,0,15,38,0,0.1666666666666666,14.444444444444445,train
56,0,92215,4,5,0,4,1,4,0,0,0,40,38,1,0.0892857142857142,37.142857142857146,train
47,0,93449,2,9,2,4,0,1,1,0,0,60,23,0,0.1914893617021276,66.38297872340425,train
29,0,235393,2,9,2,4,0,2,1,0,0,40,38,0,0.3103448275862069,71.72413793103448,train
53,0,151864,2,9,2,4,0,4,1,0,0,40,38,0,0.1698113207547169,39.24528301886792,train
22,0,189277,2,9,4,4,4,2,0,0,0,40,38,0,0.4090909090909091,94.54545454545456,train
42,0,344572,2,9,0,1,1,4,0,0,0,40,38,1,0.2142857142857142,49.523809523809526,train
21,0,265356,1,10,4,3,2,4,1,0,0,40,38,0,0.4761904761904761,99.04761904761904,validation
36,3,166880,2,9,4,0,1,4,0,0,0,70,38,0,0.25,101.11111111111111,train
69,0,213249,0,11,6,3,1,4,0,0,0,25,38,0,0.1594202898550724,18.84057971014493,train
31,0,112627,2,9,2,4,0,0,1,0,0,40,38,0,0.2903225806451613,67.09677419354838,train
48,0,125120,1,10,0,1,4,4,0,0,0,55,38,0,0.2083333333333333,59.583333333333336,train
23,0,60409,2,9,4,1,1,4,0,0,0,40,38,0,0.391304347826087,90.43478260869566,test
24,0,243190,0,12,5,4,4,1,1,8614,0,40,38,1,0.5,86.66666666666667,train
47,0,583755,2,9,2,1,0,2,1,0,0,40,38,1,0.1914893617021276,44.255319148936174,train
36,0,68089,2,9,4,4,4,0,0,0,0,40,38,0,0.25,57.77777777777778,test
39,0,306646,0,12,2,1,0,4,1,0,0,50,38,1,0.3076923076923077,66.66666666666667,train
22,0,186573,2,9,4,4,1,4,0,0,0,46,38,0,0.4090909090909091,108.72727272727272,train
27,0,279580,1,13,4,3,1,4,1,10520,0,45,38,1,0.4814814814814814,86.66666666666667,train
36,0,437909,2,9,2,4,0,4,1,0,0,40,38,0,0.25,57.77777777777778,train
54,0,420691,4,2,2,0,0,4,1,0,0,40,25,0,0.037037037037037,38.51851851851852,train
33,2,94193,2,9,0,1,4,4,0,0,0,40,38,0,0.2727272727272727,63.03030303030303,validation
42,0,154076,2,9,2,1,0,4,1,7688,0,50,38,1,0.2142857142857142,61.90476190476191,train
52,0,145879,1,10,2,3,0,4,1,0,0,65,38,0,0.1923076923076923,65.0,test
23,0,208946,1,13,4,3,3,4,1,0,0,32,38,0,0.5652173913043478,72.34782608695652,train
33,0,231826,4,2,2,4,0,4,1,0,0,40,25,0,0.0606060606060606,63.03030303030303,train
30,0,178587,0,11,0,1,1,4,0,0,0,38,38,0,0.3666666666666666,65.86666666666666,train
35,0,213208,0,11,2,1,0,2,1,0,0,38,22,0,0.3142857142857143,56.457142857142856,validation
27,0,153869,2,9,4,4,3,4,1,0,0,37,38,0,0.3333333333333333,71.25925925925925,test
24,0,88676,2,9,4,0,3,4,1,0,0,35,38,0,0.375,75.83333333333333,validation
44,2,151089,2,9,2,4,0,4,1,0,0,40,38,0,0.2045454545454545,47.27272727272727,train
62,0,138621,0,11,5,3,1,2,0,0,0,20,38,0,0.1774193548387097,16.774193548387096,train
45,0,30457,1,13,2,1,0,4,1,15024,0,40,38,1,0.2888888888888888,46.22222222222222,train
75,3,213349,2,9,2,4,0,4,1,0,0,20,38,0,0.12,13.866666666666667,train
47,0,192776,1,13,2,1,0,4,1,0,0,50,38,0,0.2765957446808511,55.319148936170215,train
64,0,192884,2,15,2,1,0,4,1,0,0,60,38,0,0.234375,48.75,train
54,0,103024,2,9,0,1,1,4,1,0,0,42,38,1,0.1666666666666666,40.44444444444444,train
41,2,510072,1,13,2,1,0,4,1,0,0,40,38,1,0.3170731707317073,50.73170731707317,validation
33,0,178615,0,12,2,4,0,4,1,0,0,40,38,0,0.3636363636363636,63.03030303030303,train
20,0,249956,1,10,4,1,3,4,0,0,0,10,38,0,0.5,26.0,train
51,0,177705,1,13,0,3,1,4,1,0,0,50,38,1,0.2549019607843137,50.98039215686274,train
45,3,121124,2,15,4,4,1,4,1,0,0,50,38,1,0.3333333333333333,57.77777777777778,train
43,0,557349,4,6,2,4,0,4,1,0,0,40,40,0,0.1395348837209302,48.372093023255815,validation
30,0,89735,2,9,4,4,3,4,1,0,1504,40,38,0,0.3,69.33333333333333,train
32,0,222548,2,9,0,1,3,4,0,0,0,40,38,0,0.28125,65.0,train
61,0,316359,1,10,0,3,1,4,0,0,0,40,38,0,0.1639344262295081,34.09836065573771,train
21,0,200089,4,2,2,0,2,4,1,0,0,40,8,0,0.0952380952380952,99.04761904761904,validation
56,0,271795,4,7,0,4,1,4,1,0,0,49,38,0,0.125,45.5,train
28,0,31801,2,9,4,4,2,4,1,0,0,60,38,0,0.3214285714285714,111.42857142857144,train
23,0,196508,1,10,4,4,3,2,0,0,0,40,38,0,0.4347826086956521,90.43478260869566,train
55,0,189933,1,10,2,4,0,4,1,0,0,84,38,0,0.1818181818181818,79.41818181818182,train
33,0,361497,2,9,4,4,1,4,1,0,0,70,38,0,0.2727272727272727,110.3030303030303,train
22,0,150175,1,10,4,1,3,4,0,0,0,20,38,0,0.4545454545454545,47.27272727272727,validation
43,2,155106,0,11,2,1,0,4,1,0,0,40,38,0,0.2558139534883721,48.372093023255815,train
32,3,62272,2,9,0,1,4,4,0,0,0,40,38,0,0.28125,65.0,train
38,0,189916,1,10,2,3,5,4,0,0,0,40,38,0,0.2631578947368421,54.73684210526316,validation
18,0,324011,4,5,4,4,3,4,1,0,0,20,38,0,0.2777777777777778,57.77777777777778,train
35,0,105803,1,10,2,4,0,4,1,0,0,50,38,1,0.2857142857142857,74.28571428571429,train
29,0,107998,2,9,0,4,3,4,0,0,0,40,38,0,0.3103448275862069,71.72413793103448,train
19,0,340567,4,2,4,4,1,4,1,0,0,55,25,0,0.1052631578947368,150.52631578947367,train
39,0,167777,4,7,2,4,0,4,1,0,0,35,38,0,0.1794871794871795,46.66666666666666,train
29,0,228860,1,10,2,1,0,4,1,0,1887,50,38,1,0.3448275862068966,89.65517241379311,train
45,3,40666,2,15,2,1,0,4,1,0,0,55,38,1,0.3333333333333333,63.55555555555556,train
44,0,277488,1,10,2,4,0,4,1,3103,0,40,38,1,0.2272727272727272,47.27272727272727,train
42,2,195897,4,4,2,4,0,4,1,0,0,40,38,0,0.0952380952380952,49.523809523809526,train
34,0,242984,1,13,4,3,1,4,1,0,0,40,38,0,0.3823529411764705,61.1764705882353,train
52,2,236497,1,13,2,1,0,4,1,0,0,40,38,0,0.25,40.0,train
64,0,59829,2,9,2,4,0,4,1,0,0,25,9,0,0.140625,20.3125,train
30,0,24292,1,13,2,3,0,4,1,0,0,45,38,1,0.4333333333333333,78.0,test
43,2,180407,1,13,0,1,4,4,1,0,0,42,10,0,0.3023255813953488,50.7906976744186,train
49,3,121238,1,10,4,4,4,4,1,0,0,40,38,0,0.2040816326530612,42.44897959183673,test
35,0,281982,1,10,2,1,0,4,1,0,0,40,38,1,0.2857142857142857,59.42857142857143,validation
37,3,348739,2,15,2,1,0,4,1,0,0,50,38,1,0.4054054054054054,70.27027027027027,train
49,0,194189,4,4,2,4,0,4,1,0,0,40,38,0,0.0816326530612244,42.44897959183673,train
19,0,329130,4,7,5,0,3,4,0,0,0,40,38,0,0.3684210526315789,109.47368421052632,train
22,0,205939,1,13,4,1,3,4,1,2202,0,4,38,0,0.5909090909090909,9.454545454545457,train
31,0,62165,2,9,4,0,3,2,1,0,0,40,38,0,0.2903225806451613,67.09677419354838,validation
26,0,224361,1,10,2,4,0,4,1,0,0,40,38,0,0.3846153846153846,80.0,train
44,0,34722,1,10,2,3,0,4,1,0,0,55,38,0,0.2272727272727272,65.0,test
38,0,175972,1,10,2,0,5,4,0,0,0,40,38,0,0.2631578947368421,54.73684210526316,train
33,3,359428,2,9,2,3,0,4,1,0,0,60,38,0,0.2727272727272727,94.54545454545456,test
18,0,268952,4,8,4,0,3,4,1,0,0,20,38,0,0.4444444444444444,57.77777777777778,train
32,0,257978,0,11,6,1,4,2,0,0,0,40,38,0,0.34375,65.0,train
27,0,118799,2,9,0,1,1,4,0,0,0,40,38,0,0.3333333333333333,77.03703703703704,test
28,2,78356,2,14,2,1,0,2,1,0,0,40,22,0,0.5,74.28571428571429,train
30,3,609789,0,11,4,4,1,4,1,0,0,40,38,0,0.3666666666666666,69.33333333333333,validation
33,0,123157,2,9,4,0,1,2,1,0,0,38,38,0,0.2727272727272727,59.87878787878788,test
74,0,84197,2,14,0,3,1,4,0,0,0,10,38,0,0.1891891891891892,7.027027027027027,train
36,0,162312,2,9,4,4,1,1,1,0,0,70,34,0,0.25,101.11111111111111,test
36,0,138441,0,12,2,1,0,4,1,0,0,55,38,0,0.3333333333333333,79.44444444444444,test
29,0,239753,2,9,2,1,5,4,0,0,2057,20,38,0,0.3103448275862069,35.86206896551724,validation
39,0,262158,1,13,0,1,4,4,0,0,0,45,38,0,0.3333333333333333,60.0,validation
25,3,133373,1,13,4,3,1,4,1,0,0,80,38,0,0.52,166.4,train
21,0,57916,2,9,5,4,3,4,1,0,0,40,38,0,0.4285714285714285,99.04761904761904,train
39,2,142897,0,11,4,1,4,4,0,0,0,50,38,0,0.282051282051282,66.66666666666667,test
38,0,161016,1,10,0,1,1,4,0,0,0,32,38,0,0.2631578947368421,43.78947368421053,validation
20,0,227491,2,9,4,3,1,1,0,0,0,25,38,0,0.45,65.0,test
51,0,306790,2,9,0,4,1,4,1,0,0,40,38,0,0.1764705882352941,40.78431372549019,train
21,0,33831,2,9,4,1,4,4,0,0,0,40,38,0,0.4285714285714285,99.04761904761904,train
36,0,188972,1,10,4,1,1,4,0,0,0,40,38,0,0.2777777777777778,57.77777777777778,train
50,0,313546,2,9,5,0,4,2,0,0,0,40,38,0,0.18,41.6,validation
38,0,220585,2,9,2,1,0,4,1,0,0,55,38,1,0.2368421052631578,75.26315789473684,train
25,2,476599,1,13,4,1,1,4,0,0,0,40,38,0,0.52,83.2,train
23,0,163665,1,10,4,3,3,4,0,0,0,15,38,0,0.4347826086956521,33.91304347826087,train
36,0,306646,1,13,2,1,0,4,1,0,0,55,38,1,0.3611111111111111,79.44444444444444,test
41,0,206470,1,13,2,1,0,4,1,0,0,40,10,0,0.3170731707317073,50.73170731707317,train
34,0,169583,2,14,4,1,1,4,0,0,0,50,38,0,0.4117647058823529,76.47058823529412,validation
19,2,127085,1,10,4,0,3,4,1,0,0,10,38,0,0.5263157894736842,27.36842105263158,test
18,0,152044,4,6,4,0,3,4,0,0,0,3,38,0,0.3333333333333333,8.666666666666666,train
36,0,111387,4,6,0,3,3,4,1,0,0,40,38,0,0.1666666666666666,57.77777777777778,validation
46,0,102318,1,10,2,4,0,4,1,0,1887,40,38,1,0.217391304347826,45.21739130434783,train
29,0,213692,1,10,4,4,3,4,1,0,0,45,38,0,0.3448275862068966,80.6896551724138,train
23,0,163665,2,9,4,1,1,4,0,0,0,32,38,0,0.391304347826087,72.34782608695652,train
35,0,30529,2,9,2,4,0,4,1,0,0,40,38,0,0.2571428571428571,59.42857142857143,train
35,0,290226,2,9,4,4,3,4,1,0,0,40,38,0,0.2571428571428571,59.42857142857143,train
40,0,182136,2,9,2,4,0,4,1,0,0,40,38,0,0.225,52.0,test
22,0,73266,1,10,4,4,3,1,1,0,0,40,38,0,0.4545454545454545,94.54545454545456,train
19,2,60412,1,10,4,1,3,4,0,0,0,15,38,0,0.5263157894736842,41.05263157894737,train
70,0,187891,4,7,2,4,0,4,1,0,0,40,38,0,0.1,29.714285714285715,train
38,0,194304,1,10,0,4,1,2,1,0,0,55,38,0,0.2631578947368421,75.26315789473684,train
35,0,160910,1,10,2,3,0,4,1,0,0,50,38,0,0.2857142857142857,74.28571428571429,validation
25,0,148300,1,10,4,0,3,4,0,0,0,35,38,0,0.4,72.8,train
39,0,165743,1,10,2,4,0,4,1,0,0,45,38,1,0.2564102564102564,60.0,test
43,0,184018,0,12,2,1,0,4,1,0,0,50,38,0,0.2790697674418604,60.46511627906977,train
37,2,188069,1,10,2,1,0,4,1,0,0,40,29,1,0.2702702702702703,56.21621621621622,train
51,0,138852,2,9,2,0,0,4,1,7298,0,40,7,1,0.1764705882352941,40.78431372549019,train
20,0,164441,2,9,4,0,3,2,1,0,0,40,38,0,0.45,104.0,train
21,0,199419,1,10,4,1,1,4,0,0,0,40,38,0,0.4761904761904761,99.04761904761904,validation
47,0,181342,2,9,2,4,5,2,0,0,0,40,38,0,0.1914893617021276,44.255319148936174,train
44,0,173382,0,12,0,1,4,4,0,0,0,40,38,0,0.2727272727272727,47.27272727272727,train
17,0,184924,4,5,4,4,3,4,1,0,1719,15,38,0,0.2941176470588235,45.88235294117647,train
25,0,215384,4,7,4,0,1,4,1,0,0,40,38,0,0.28,83.2,train
43,2,424094,3,16,4,1,1,4,0,0,0,40,38,0,0.3720930232558139,48.372093023255815,train
46,2,212120,0,11,2,1,0,4,1,0,0,40,38,1,0.2391304347826087,45.21739130434783,train
42,0,185764,1,10,2,4,0,4,1,0,0,60,38,0,0.238095238095238,74.28571428571429,train
46,2,133969,2,14,0,1,1,0,1,0,0,40,38,0,0.3043478260869565,45.21739130434783,train
22,0,32616,1,10,4,0,1,4,0,0,0,30,38,0,0.4545454545454545,70.9090909090909,test
49,0,149210,2,9,2,4,0,2,1,0,0,40,38,0,0.1836734693877551,42.44897959183673,test
21,0,161210,2,9,2,4,0,4,1,0,0,50,38,0,0.4285714285714285,123.8095238095238,train
53,0,285621,2,14,2,1,5,4,0,0,0,40,38,1,0.2641509433962264,39.24528301886792,validation
43,0,282069,1,10,0,4,4,4,1,0,0,42,38,0,0.2325581395348837,50.7906976744186,train
22,0,97508,2,9,4,0,3,4,1,0,0,50,38,0,0.4090909090909091,118.1818181818182,validation
33,0,356823,1,13,4,1,1,4,0,10520,0,45,38,1,0.3939393939393939,70.9090909090909,train
28,0,171133,0,11,4,1,3,4,0,0,0,40,38,0,0.3928571428571428,74.28571428571429,train
25,0,231638,1,10,4,1,4,4,0,0,0,24,38,0,0.4,49.92,train
40,0,191342,1,13,2,1,0,1,1,0,0,40,2,1,0.325,52.0,train
50,0,226497,1,10,2,1,0,4,1,0,0,45,38,1,0.2,46.8,train
48,3,373606,1,10,0,3,4,4,1,0,0,65,38,1,0.2083333333333333,70.41666666666667,train
30,0,39150,2,9,2,4,0,4,1,0,0,40,38,0,0.3,69.33333333333333,test
33,0,288840,2,9,3,0,4,2,0,0,0,38,38,0,0.2727272727272727,59.87878787878788,train
34,0,293703,1,10,2,4,0,1,1,0,0,40,29,0,0.2941176470588235,61.1764705882353,train
42,0,79586,1,13,2,1,0,1,1,0,0,40,38,1,0.3095238095238095,49.523809523809526,train
48,3,82098,1,10,2,1,0,1,1,0,0,65,38,0,0.2083333333333333,70.41666666666667,train
38,0,245372,1,13,2,1,0,4,1,7688,0,45,38,1,0.3421052631578947,61.578947368421055,train
29,0,78261,2,9,2,4,0,4,1,0,0,40,38,0,0.3103448275862069,71.72413793103448,train
33,0,355996,4,6,4,4,1,4,1,0,0,40,38,0,0.1818181818181818,63.03030303030303,train
64,0,218490,1,13,0,1,1,4,1,27828,0,55,38,1,0.203125,44.6875,train
44,0,110908,0,11,2,4,5,4,0,0,0,25,38,0,0.25,29.545454545454547,train
42,2,34218,1,13,2,1,0,4,1,7298,0,50,38,1,0.3095238095238095,61.90476190476191,train
49,0,248895,2,9,2,4,0,4,1,0,0,45,38,0,0.1836734693877551,47.755102040816325,train
25,0,363707,2,9,2,4,0,4,1,0,0,40,38,0,0.36,83.2,train
33,0,272411,1,13,4,1,1,4,0,0,0,40,38,0,0.3939393939393939,63.03030303030303,train
38,0,128033,1,10,2,3,0,4,1,0,0,60,38,0,0.2631578947368421,82.10526315789474,validation
20,0,177287,2,9,4,3,1,4,0,0,0,38,38,0,0.45,98.8,train
44,0,197344,2,9,4,4,1,4,1,0,0,50,38,0,0.2045454545454545,59.09090909090909,train
45,0,285858,1,13,2,4,0,4,1,0,0,40,38,1,0.2888888888888888,46.22222222222222,train
27,3,193868,2,9,4,3,1,4,1,0,0,50,38,0,0.3333333333333333,96.29629629629628,train
18,0,232082,2,9,4,4,3,4,1,0,0,40,38,0,0.5,115.55555555555556,train
38,0,27408,2,9,0,4,4,4,1,0,0,50,38,0,0.2368421052631578,68.42105263157895,train
45,0,247043,4,7,2,4,0,4,1,0,0,42,38,0,0.1555555555555555,48.53333333333333,train
27,2,162404,2,9,4,2,1,2,1,2174,0,40,38,0,0.3333333333333333,77.03703703703704,validation
64,0,236341,4,3,6,0,1,2,0,0,0,16,38,0,0.046875,13.0,train
66,2,179285,2,9,2,1,0,4,1,3432,0,20,38,0,0.1363636363636363,15.757575757575758,train
34,0,30433,1,13,4,3,1,4,0,0,0,35,38,0,0.3823529411764705,53.52941176470589,train
45,3,102771,1,13,2,4,0,4,1,0,0,40,38,1,0.2888888888888888,46.22222222222222,test
42,3,221172,2,9,0,4,1,4,1,0,0,40,38,0,0.2142857142857142,49.523809523809526,train
32,0,108116,1,13,2,1,0,4,1,0,1902,60,38,1,0.40625,97.5,train
26,0,375499,4,6,4,1,1,2,1,0,0,20,38,0,0.2307692307692307,40.0,validation
27,0,178688,0,11,4,4,2,4,1,0,0,40,38,0,0.4074074074074074,77.03703703703704,validation
21,0,276709,1,10,4,3,2,4,0,0,0,40,38,0,0.4761904761904761,99.04761904761904,validation
47,0,84790,1,10,2,4,0,4,1,0,0,40,38,0,0.2127659574468085,44.255319148936174,validation
20,2,37482,1,10,4,1,3,4,0,0,0,40,38,0,0.5,104.0,train
46,2,178686,1,13,2,1,0,4,1,0,0,38,38,1,0.2826086956521739,42.95652173913044,train
55,0,110748,1,13,2,1,0,4,1,0,1887,40,38,1,0.2363636363636363,37.81818181818182,train
28,0,116613,1,10,4,1,3,4,0,0,0,24,38,0,0.3571428571428571,44.57142857142857,test
21,0,108687,1,10,4,3,3,4,0,0,0,40,38,0,0.4761904761904761,99.04761904761904,validation
36,0,365739,2,9,4,4,1,4,1,0,0,40,38,0,0.25,57.77777777777778,train
29,0,195284,3,16,0,1,1,4,0,0,0,60,38,1,0.5517241379310345,107.58620689655172,train
37,0,140854,1,13,2,1,0,4,1,0,0,50,38,1,0.3513513513513513,70.27027027027027,test
81,3,193237,4,2,6,3,2,4,1,0,0,45,25,0,0.0246913580246913,28.88888888888889,validation
41,0,46870,1,10,0,1,1,4,0,0,0,40,38,0,0.2439024390243902,50.73170731707317,train
29,0,351324,1,13,4,3,3,4,0,0,0,40,38,0,0.4482758620689655,71.72413793103448,train
30,3,189265,0,12,0,1,1,4,0,0,0,40,38,0,0.4,69.33333333333333,train
25,0,236564,2,9,4,1,1,4,1,0,0,40,38,0,0.36,83.2,train
42,2,557644,2,9,4,1,4,4,0,0,0,40,38,0,0.2142857142857142,49.523809523809526,train
30,0,374454,2,9,0,4,3,2,1,0,0,40,38,0,0.3,69.33333333333333,train
18,0,122775,2,9,4,0,3,4,1,0,0,35,38,0,0.5,101.11111111111111,train
26,0,214413,4,7,4,4,4,4,1,6497,0,48,38,0,0.2692307692307692,96.0,train
30,0,329425,1,10,4,2,3,4,1,0,0,48,38,0,0.3333333333333333,83.2,train
61,0,178312,0,12,2,1,0,4,1,0,0,42,38,0,0.1967213114754098,35.80327868852459,train
21,0,241951,2,9,4,4,1,4,1,0,0,45,38,0,0.4285714285714285,111.42857142857144,test
53,0,130143,2,9,2,4,0,4,1,0,0,48,38,0,0.1698113207547169,47.09433962264151,train
41,3,114580,2,15,2,1,5,4,0,0,2415,55,38,1,0.3658536585365853,69.7560975609756,train
43,3,130126,1,10,2,1,0,4,1,15024,0,45,38,1,0.2325581395348837,54.41860465116279,validation
60,0,399387,4,4,5,3,4,2,0,0,0,15,38,0,0.0666666666666666,13.0,train
47,0,163814,4,6,2,4,0,4,1,0,0,40,38,0,0.1276595744680851,44.255319148936174,train
48,0,69586,1,10,0,1,1,2,1,0,0,40,38,0,0.2083333333333333,43.333333333333336,validation
32,0,237903,1,13,4,1,4,4,0,0,0,40,38,0,0.40625,65.0,train
31,0,243165,1,13,4,1,4,4,1,0,0,40,38,0,0.4193548387096774,67.09677419354838,train
33,2,173806,2,14,4,1,1,4,1,0,0,30,38,0,0.4242424242424242,47.27272727272727,train
27,3,65308,2,9,2,4,0,4,1,0,0,50,38,0,0.3333333333333333,96.29629629629628,train
44,0,408531,2,9,0,1,4,4,0,0,0,40,38,1,0.2045454545454545,47.27272727272727,train
44,0,235786,1,10,2,1,0,4,1,7298,0,45,38,1,0.2272727272727272,53.18181818181818,train
37,0,314963,1,10,2,4,0,4,1,0,0,40,38,0,0.2702702702702703,56.21621621621622,train
34,0,81206,2,9,0,4,1,2,1,0,0,40,38,0,0.2647058823529412,61.1764705882353,test
51,2,293196,1,10,2,1,0,4,1,0,0,40,38,1,0.196078431372549,40.78431372549019,train
51,0,95329,2,14,0,2,4,4,1,0,0,40,38,0,0.2745098039215686,40.78431372549019,train
25,2,45474,1,13,2,1,0,4,1,0,0,60,38,0,0.52,124.8,train
25,0,372728,1,13,4,0,1,2,0,0,0,24,22,0,0.52,49.92,validation
29,2,116394,1,13,1,1,0,4,1,0,0,50,38,1,0.4482758620689655,89.65517241379311,validation
36,3,34180,2,9,4,4,1,4,1,0,0,70,38,1,0.25,101.11111111111111,train
55,0,327589,2,9,0,4,1,4,0,0,0,40,38,0,0.1636363636363636,37.81818181818182,train
39,0,706180,1,13,0,3,4,4,0,0,0,40,38,0,0.3333333333333333,53.333333333333336,train
31,0,32550,4,6,0,4,1,4,1,0,0,40,38,0,0.1935483870967742,67.09677419354838,train
31,0,173858,2,15,2,1,0,1,1,0,0,40,18,0,0.4838709677419355,67.09677419354838,train
51,3,230095,0,11,4,1,3,4,0,0,0,40,38,0,0.2156862745098039,40.78431372549019,train
30,0,139012,0,11,4,1,2,1,1,2463,0,40,39,0,0.3666666666666666,69.33333333333333,validation
62,0,174711,2,9,4,1,1,4,0,0,0,32,38,0,0.1451612903225806,26.83870967741936,train
37,0,171150,1,13,2,3,0,4,1,99999,0,60,38,1,0.3513513513513513,84.32432432432432,validation
30,3,77689,1,13,2,3,0,4,1,7688,0,50,38,1,0.4333333333333333,86.66666666666667,train
27,0,193898,1,13,0,1,1,4,1,0,0,52,38,0,0.4814814814814814,100.14814814814817,train
32,0,195000,1,13,2,1,0,4,1,7298,0,45,38,1,0.40625,73.125,train
23,0,303121,1,10,4,1,3,4,1,0,0,30,38,0,0.4347826086956521,67.82608695652173,validation
35,3,188540,4,5,2,4,0,4,1,0,0,50,38,0,0.1428571428571428,74.28571428571429,train
46,0,158656,0,12,4,1,4,4,0,0,0,36,38,0,0.2608695652173913,40.69565217391305,train
45,3,204196,1,13,0,1,4,4,1,0,0,50,38,1,0.2888888888888888,57.77777777777778,train
27,0,183802,2,9,2,4,0,4,1,0,0,40,38,0,0.3333333333333333,77.03703703703704,train
46,0,148995,2,9,2,3,0,4,1,0,0,40,38,1,0.1956521739130435,45.21739130434783,train
22,0,190903,4,7,2,1,5,4,0,0,0,20,38,0,0.3181818181818182,47.27272727272727,train
37,2,173780,1,10,0,1,4,4,0,0,0,30,38,0,0.2702702702702703,42.16216216216216,train
42,0,251239,1,10,2,1,0,4,1,0,0,40,32,0,0.238095238095238,49.523809523809526,train
45,0,112761,2,9,0,4,4,4,0,0,0,40,38,0,0.2,46.22222222222222,train
33,2,425785,0,11,2,1,0,4,1,0,0,40,38,0,0.3333333333333333,63.03030303030303,train
46,0,197731,0,11,3,4,4,4,1,0,0,40,38,0,0.2391304347826087,45.21739130434783,train
24,0,119156,2,9,4,4,3,4,1,0,0,50,38,0,0.375,108.33333333333331,train
56,0,133819,2,9,5,4,1,4,0,0,0,40,38,0,0.1607142857142857,37.142857142857146,train
34,0,185556,1,10,4,1,1,4,0,0,0,12,38,1,0.2941176470588235,18.352941176470587,train
50,0,109277,2,9,2,4,0,4,1,0,0,40,38,1,0.18,41.6,test
48,3,36020,1,13,2,1,0,4,1,0,0,50,38,1,0.2708333333333333,54.16666666666666,train
45,0,45857,4,7,2,0,5,4,0,0,0,36,38,0,0.1555555555555555,41.6,train
55,0,184882,0,11,2,4,0,4,1,5178,0,50,38,1,0.2,47.27272727272727,validation
41,2,342834,1,10,0,1,1,4,0,0,0,40,38,0,0.2439024390243902,50.73170731707317,train
66,0,234743,1,10,2,1,0,4,1,0,0,24,38,0,0.1515151515151515,18.90909090909091,train
29,2,106179,1,10,4,1,1,4,0,0,1408,40,38,0,0.3448275862068966,71.72413793103448,validation
37,0,177895,1,10,2,1,5,4,0,5013,0,40,38,0,0.2702702702702703,56.21621621621622,train
61,0,86067,0,12,2,3,0,4,1,15024,0,40,38,1,0.1967213114754098,34.09836065573771,train
